Geo,Year,UrbanArea,TownArea,RuralArea
48201333600,2019,695.280354,0,0
48201333700,2019,1981.79701,0,0
48201333801,2019,1108.768492,0,0
48201333802,2019,655.840773,0,0
48201333903,2019,367.9417497,0,0
48201333904,2019,403.4312057,0,0
48201333905,2019,595.6628775,0,0
48201333906,2019,363.1792935,0,0
48201334001,2019,271.3024252,0,0
48201334002,2019,249.6676937,0,0
48201334003,2019,497.0119609,0,0
48201334101,2019,3159.49004,0,0
48201334102,2019,2250.544746,0,0
48201340101,2019,313.2926272,0,567.3835824
48201340102,2019,886.6940511,0,2.403559614
48201340201,2019,2234.156308,0,72.51669781
48201340202,2019,3371.477567,0,136.2260495
48201340203,2019,1969.171928,0,7.969064212
48201340301,2019,517.8966047,0,0.000113809
48201340302,2019,608.7222131,0,0.014739276
48201340400,2019,304.1929202,0,0
48201340501,2019,300.6964655,0,0
48201340502,2019,102.3182706,0,0
48201340600,2019,273.0447989,0,0
48201340701,2019,340.5527558,0,0
48201340702,2019,225.1910068,0,0
48201340800,2019,493.2458103,0,0.483426017
48201340900,2019,867.9434248,0,3.443473351
48201341001,2019,258.9890312,0,0
48201341002,2019,338.0266199,0,0.006303451
48201341101,2019,502.8481511,0,0
48201341102,2019,436.9876144,0,0
48201341201,2019,1726.398498,0,0
48201341203,2019,172.1065401,0,0
48201341204,2019,393.6467028,0,0
48201341302,2019,446.2725034,0,0
48201341303,2019,193.4387489,0,0
48201341304,2019,1903.539063,0,0.040431612
48201341400,2019,1065.340133,0,337.5084828
48201341501,2019,689.0401989,0,0
48201341502,2019,591.3739168,0,0
48201341600,2019,3866.876871,0,2.540496152
48201341700,2019,507.4273543,0,6.94399E-07
48201341800,2019,710.8499204,0,0
48201342001,2019,985.9638835,0,0
48201342002,2019,761.3771064,0,0.034459175
48201342100,2019,877.8881141,0,0
48201342200,2019,550.0969372,0,0
48201342300,2019,526.2253415,0,0
48201342400,2019,669.667664,0,0
48201342500,2019,1142.497011,0,0
48201342700,2019,642.894232,0,0
48201342801,2019,409.6637958,0,0
48201342802,2019,985.7968453,0,0.00710942
48201342900,2019,1225.936396,0,0
48201343000,2019,1112.837855,0,0
48201343100,2019,347.6899771,0,0.117048417
48201343200,2019,968.3834283,0,0.83642142
48201343301,2019,2449.23779,0,0.0262685
48201343302,2019,953.6565877,0,0
48201343601,2019,8277.365014,0,2582.406331
48201343602,2019,822.9436686,0,28.29345299
48201343700,2019,7641.910451,0,863.1867399
48201350101,2019,683.7724482,0,294.3116443
48201350102,2019,640.2093558,0,8.147540432
48201350103,2019,974.992222,0,0
48201350104,2019,850.5289068,0,0
48201350201,2019,293.4813692,0,0
48201350202,2019,322.6308525,0,0
48201350300,2019,405.9986579,0,0.014382432
48201350400,2019,495.2900381,0,0
48201350500,2019,943.5341388,0,263.830092
48201350601,2019,1706.890438,0,1030.760776
48201350603,2019,331.4045979,0,0.473844648
48201350604,2019,283.3818255,0,1.196359595
48201350700,2019,241.0281915,0,0.289847064
48201350801,2019,307.5964523,0,0
48201350803,2019,874.9067423,0,0
48201350804,2019,2011.040035,0,0
48201410101,2019,77.07364575,0,0
48201410102,2019,115.6426631,0,0
48201410201,2019,102.7470552,0,0
48201410202,2019,115.6553971,0,0
48201410300,2019,156.4987292,0,0
48201410401,2019,150.2840052,0,0
48201410402,2019,114.7553626,0,0
48201410501,2019,90.02441376,0,0
48201410502,2019,87.00045623,0,0
48201410601,2019,94.93235089,0,0
48201410602,2019,52.75794172,0,0
48201410703,2019,94.21724311,0,0
48201410704,2019,84.8130068,0,0
48201410705,2019,83.42001092,0,0
48201410706,2019,58.31476142,0,0
48201410801,2019,95.46920883,0,0
48201410802,2019,93.42309951,0,0
48201410900,2019,112.6597949,0,0
48201411001,2019,91.01924364,0,0
48201411002,2019,63.83897515,0,0
48201411003,2019,117.2386709,0,0
48201411100,2019,247.0986117,0,0
48201411200,2019,540.5984595,0,0
48201411301,2019,161.0884404,0,0
48201411302,2019,106.4404757,0,0
48201411400,2019,326.4497075,0,0
48201411503,2019,155.2151068,0,0
48201411504,2019,179.8774265,0,0
48201411505,2019,152.5597598,0,0
48201411506,2019,68.77720656,0,0
48201411507,2019,60.5578872,0,0
48201411600,2019,218.9477848,0,0
48201411700,2019,225.6670409,0,0
48201411801,2019,205.8922202,0,0
48201411802,2019,164.9765268,0,0
48201411901,2019,158.7632505,0,0
48201411902,2019,147.887562,0,0
48201412000,2019,263.8431962,0,0
48201412201,2019,167.7439559,0,0
48201412202,2019,249.590337,0,0
48201412300,2019,427.3496152,0,0
48201412400,2019,300.4081536,0,0
48201412500,2019,115.8108416,0,0
48201412600,2019,198.9012873,0,0
48201412700,2019,379.8918329,0,0
48201412800,2019,331.4884915,0,0
48201412901,2019,128.6941485,0,0
48201412902,2019,198.6073944,0,0
48201413000,2019,284.4434163,0,0
48201413100,2019,240.8508917,0,0
48201413203,2019,47.28091238,0,0
48201413204,2019,44.33051154,0,0
48201413205,2019,56.76679588,0,0
48201413206,2019,49.0276333,0,0
48201413301,2019,262.191458,0,0
48201413302,2019,298.4633367,0,0
48201420100,2019,226.5269068,0,0
48201420200,2019,293.622869,0,0
48201420300,2019,431.1601165,0,0
48201420400,2019,425.0514077,0,0
48201420500,2019,296.105239,0,0
48201420600,2019,199.1285534,0,0
48201420700,2019,368.3354479,0,0
48201420800,2019,350.3545045,0,0
48201420900,2019,609.0410593,0,0
48201421000,2019,328.1090993,0,0
48201421101,2019,226.352762,0,0
48201421103,2019,68.77962588,0,0
48201421104,2019,97.40659927,0,0
48201421203,2019,36.62052856,0,0
48201421204,2019,49.87662551,0,0
48201421205,2019,76.87182032,0,0
48201421206,2019,34.53679771,0,0
48201421301,2019,53.47414363,0,0
48201421302,2019,241.5223604,0,0
48201421401,2019,57.36496427,0,0
48201421402,2019,32.36374367,0,0
48201421403,2019,131.3209236,0,0
48201421501,2019,161.0665705,0,0
48201421502,2019,112.668836,0,0
48201421601,2019,122.7753146,0,0
48201421602,2019,158.9648208,0,0
48201421700,2019,340.9322519,0,0
48201421801,2019,56.26478774,0,0
48201421802,2019,156.3095735,0,0
48201421900,2019,283.0820557,0,0
48201422000,2019,252.6615707,0,0
48201422100,2019,426.8680419,0,0
48201422200,2019,336.4598491,0,0
48201422302,2019,120.2655346,0,0
48201422303,2019,66.35289509,0,0
48201422304,2019,90.54908874,0,0
48201422403,2019,161.1746151,0,0
48201422404,2019,79.42653863,0,0
48201422405,2019,39.26904113,0,0
48201422406,2019,115.6137823,0,0
48201422501,2019,160.298307,0,0
48201422502,2019,189.2875512,0,0
48201422601,2019,173.8010957,0,0
48201422602,2019,207.5632695,0,0
48201422701,2019,296.9404425,0,0
48201422702,2019,223.3819077,0,0
48201422800,2019,427.2336749,0,0
48201422900,2019,284.6389952,0,0
48201423001,2019,44.99090143,0,0
48201423002,2019,169.3976958,0,0
48201423100,2019,312.1206316,0,0
48201423201,2019,385.109558,0,0
48201423203,2019,153.0046487,0,0
48201423204,2019,127.7020036,0,0
48201423301,2019,311.2709681,0,0
48201423303,2019,83.987734,0,0
48201423304,2019,295.3634716,0,0
48201423401,2019,443.8406479,0,0
48201423402,2019,307.1578431,0,0
48201423500,2019,206.7708137,0,0
48201423600,2019,590.4876311,0,0
48201430101,2019,261.9678955,0,0
48201430102,2019,560.9954991,0,0
48201430200,2019,138.0659631,0,0
48201430300,2019,980.8029617,0,0
48201430400,2019,1189.0874,0,0
48201430500,2019,489.3381785,0,0
48201430600,2019,777.5571994,0,0
48201430700,2019,367.6340101,0,0
48201430800,2019,628.3822096,0,0
48201430900,2019,499.8330797,0,0
48201431001,2019,428.1602703,0,0
48201431002,2019,367.0302175,0,0
48201431101,2019,145.4441657,0,0
48201431102,2019,202.8441514,0,0
48201431203,2019,96.88543306,0,0
48201431204,2019,166.6988208,0,0
48201431205,2019,47.76642703,0,0
48201431206,2019,100.747882,0,0
48201431302,2019,255.5226447,0,0
48201431303,2019,58.85325963,0,0
48201431304,2019,93.99142892,0,0
48201431401,2019,77.72278734,0,0
48201431403,2019,71.30466006,0,0
48201431404,2019,81.8100021,0,0
48201431503,2019,60.77656072,0,0
48201431504,2019,151.0139445,0,0
48201431505,2019,65.27333487,0,0
48201431506,2019,148.171841,0,0
48201431600,2019,436.9597175,0,0
48201431701,2019,163.0250427,0,0
48201431702,2019,368.4452168,0,0
48201431801,2019,243.2340757,0,0
48201431803,2019,73.17955754,0,0
48201431804,2019,207.3027369,0,0
48201431901,2019,52.26632698,0,0
48201431902,2019,180.1552921,0,0
48201432003,2019,75.4959168,0,0
48201432004,2019,181.8204759,0,0
48201432005,2019,73.33782646,0,0
48201432006,2019,77.2159239,0,0
48201432101,2019,124.6400651,0,0
48201432102,2019,206.1503938,0,0
48201432200,2019,325.3913201,0,0
48201432301,2019,93.70318537,0,0
48201432302,2019,55.19683282,0,0
48201432303,2019,220.3894945,0,0
48201432401,2019,157.5690387,0,0
48201432402,2019,221.5477375,0,0
48201432501,2019,172.976867,0,0
48201432502,2019,140.6073698,0,0
48201432600,2019,304.999418,0,0
48201432703,2019,73.40815931,0,0
48201432704,2019,123.6541116,0,0
48201432705,2019,93.49417668,0,0
48201432706,2019,133.2525363,0,0
48201432803,2019,68.25844763,0,0
48201432804,2019,371.3149828,0,0
48201432805,2019,182.159236,0,0
48201432806,2019,84.60407292,0,0
48201432901,2019,276.5078846,0,0
48201432903,2019,50.79176264,0,0
48201432904,2019,145.1224369,0,0
48201433003,2019,187.9502068,0,0
48201433004,2019,100.0767239,0,0
48201433005,2019,158.2385249,0,0
48201433006,2019,62.44389032,0,0
48201433007,2019,77.946907,0,0
48201433100,2019,153.3516983,0,0
48201433201,2019,199.6411372,0,0
48201433202,2019,208.8845687,0,0
48201433300,2019,427.1013212,0,0
48201433400,2019,183.9648795,0,0
48201433503,2019,63.12235528,0,0
48201433504,2019,187.6010587,0,0
48201433505,2019,40.07261792,0,0
48201433506,2019,26.10213348,0,0
48201433507,2019,95.68039696,0,0
48201433601,2019,123.1177956,0,0
48201433602,2019,145.115836,0,0
48201440101,2019,433.8010777,0,0
48201440102,2019,611.2793084,0,0
48201450100,2019,148.0059979,0,0
48201450200,2019,492.9073271,0,0
48201450301,2019,185.0348418,0,0
48201450302,2019,295.7689645,0,0
48201450401,2019,83.53539047,0,0
48201450402,2019,286.5146466,0,0.095819892
48201450500,2019,483.9543027,0,0.479115686
48201450600,2019,306.1862302,0,0
48201450700,2019,696.1061463,0,0
48201450801,2019,162.6323771,0,0
48201450803,2019,192.3572525,0,0
48201450804,2019,112.8848938,0,0
48201450900,2019,299.5009197,0,0
48201451003,2019,47.43061909,0,0
48201451004,2019,73.10096833,0,0
48201451005,2019,60.59308624,0,0
48201451006,2019,204.370549,0,0
48201451100,2019,281.7834839,0,0
48201451200,2019,288.0245309,0,0
48201451301,2019,291.4708545,0,0
48201451302,2019,303.9985326,0,0
48201451401,2019,221.2035669,0,0
48201451404,2019,114.707045,0,0
48201451405,2019,133.8849375,0,0
48201451406,2019,237.4423692,0,0
48201451407,2019,62.35064022,0,0
48201451501,2019,146.0797902,0,0
48201451502,2019,229.876477,0,0
48201451603,2019,245.9056928,0,0
48201451604,2019,380.1271913,0,0
48201451605,2019,159.1479666,0,0
48201451606,2019,611.8175791,0,0
48201451700,2019,331.9883264,0,0
48201451800,2019,969.911591,0,0
48201451902,2019,373.3216912,0,0
48201451903,2019,99.26885792,0,0
48201451904,2019,266.5109953,0,0
48201452001,2019,208.6637712,0,0
48201452002,2019,192.8908015,0,0
48201452101,2019,599.4133284,0,0
48201452102,2019,43.1627092,0,0
48201452103,2019,143.4929962,0,0
48201452202,2019,312.2505507,0,0
48201452203,2019,161.2223474,0,0
48201452204,2019,126.1898184,0,0
48201452300,2019,380.4125876,0,0
48201452401,2019,153.2195664,0,0
48201452402,2019,241.2062733,0,0
48201452501,2019,401.7817459,0,0
48201452502,2019,169.8368772,0,0
48201452601,2019,159.4033565,0,0
48201452602,2019,355.6264084,0,0
48201452701,2019,263.9721341,0,0
48201452702,2019,341.3832432,0,0
48201452703,2019,282.1543177,0,0
48201452801,2019,299.5291699,0,0
48201452802,2019,226.8805958,0,0
48201452900,2019,206.1301365,0,0
48201453001,2019,127.7066255,0,0
48201453002,2019,371.0165604,0,0
48201453100,2019,244.7953451,0,0
48201453201,2019,89.55168564,0,0
48201453202,2019,268.6290438,0,0
48201453300,2019,411.0427009,0,0
48201453401,2019,170.847779,0,0
48201453403,2019,142.6569226,0,0
48201453404,2019,223.2175015,0,0
48201453405,2019,246.3618503,0,0
48201453501,2019,262.6561917,0,0
48201453502,2019,258.65428,0,0
48201453601,2019,116.9187586,0,0
48201453603,2019,279.5057056,0,0
48201453604,2019,236.8513436,0,0
48201453701,2019,242.3897884,0,0
48201453702,2019,190.4705739,0,0
48201453800,2019,366.3441778,0,0
48201453901,2019,404.2091563,0,0
48201453902,2019,178.2199566,0,0
48201454000,2019,391.8584052,0,0
48201454100,2019,341.3425587,0,0
48201454200,2019,249.3141438,0,0
48201454302,2019,499.3976975,0,0.002854008
48201454303,2019,259.5018268,0,0
48201454304,2019,158.4479488,0,0.000140628
48201454305,2019,330.6099972,0,0
48201454400,2019,280.7535976,0,99.22036834
48201454502,2019,377.1406713,0,1.450143052
48201454503,2019,233.8237702,0,2.307659442
48201454504,2019,474.3164974,0,8.943264012
48201454505,2019,541.5975908,0,0.03576133
48201454600,2019,646.1436794,0,0
48201454700,2019,638.9717594,0,0.01383812
48201454801,2019,231.476385,0,0
48201454802,2019,317.6026879,0,0
48201454901,2019,189.9565357,0,0
48201454902,2019,686.238359,0,0
48201455000,2019,214.8371606,0,0
48201455102,2019,279.8097013,0,0
48201455103,2019,276.9642591,0,0
48201455104,2019,235.4591051,0,0
48201455200,2019,519.2592491,0,0
48201455300,2019,1069.489163,0,0
48201510100,2019,200.990409,0,0
48201510201,2019,155.2102689,0,0
48201510202,2019,413.1947787,0,0
48201510301,2019,147.2337608,0,0
48201510302,2019,159.067289,0,0
48201510400,2019,234.1539934,0,0
48201510500,2019,294.864782,0,0
48201510601,2019,143.6792321,0,0
48201510602,2019,177.6236624,0,0
48201510701,2019,77.88734854,0,0
48201510702,2019,85.59215257,0,0
48201510801,2019,145.8118099,0,0
48201510802,2019,158.6379939,0,0
48201510803,2019,142.3585707,0,0
48201510901,2019,228.0455377,0,0
48201510902,2019,747.6632372,0,0
48201511001,2019,414.3183661,0,0
48201511003,2019,211.6314741,0,0
48201511004,2019,152.0404327,0,0
48201511100,2019,314.3771749,0,0
48201511201,2019,194.767387,0,0
48201511202,2019,175.6117496,0,0
48201511301,2019,290.292103,0,0
48201511302,2019,265.6244474,0,0
48201511400,2019,184.8178479,0,0
48201511501,2019,192.6865469,0,0
48201511502,2019,298.0220904,0,0
48201511600,2019,293.8040069,0,0
48201520100,2019,579.0265413,0,0
48201520200,2019,370.1917192,0,0
48201520301,2019,123.2388525,0,0
48201520302,2019,155.4915266,0,0
48201520400,2019,401.5271586,0,0
48201520501,2019,902.8978355,0,0
48201520502,2019,572.9107502,0,0
48201520601,2019,392.1760733,0,0
48201520603,2019,69.33768751,0,0
48201520604,2019,194.9720057,0,0
48201520700,2019,383.3389418,0,0
48201521000,2019,233.706,0,0
48201521100,2019,116.4564431,0,0
48201521201,2019,98.87600512,0,0
48201521202,2019,293.1530062,0,0
48201521300,2019,599.6003613,0,0
48201521401,2019,114.2752662,0,0
48201521402,2019,179.4903731,0,0
48201521501,2019,96.31855356,0,0
48201521502,2019,286.0147976,0,0
48201521600,2019,1359.811789,0,0
48201521701,2019,800.5283014,0,0
48201521702,2019,285.2070242,0,0
48201521800,2019,1496.188759,0,0
48201521900,2019,770.4198067,0,0
48201522001,2019,228.3331082,0,0
48201522002,2019,181.0805712,0,0
48201522101,2019,169.7183637,0,0
48201522102,2019,266.4193297,0,0
48201522201,2019,326.1134999,0,0
48201522202,2019,354.3192446,0,0
48201522301,2019,262.8982708,0,0
48201522302,2019,256.1515092,0,0
48201522401,2019,511.7088674,0,0
48201522402,2019,513.0859418,0,0
48201522500,2019,724.2638114,0,0
48201530101,2019,170.9624614,0,0
48201530102,2019,310.5000018,0,0
48201530200,2019,602.8550572,0,0
48201530300,2019,279.9136994,0,0
48201530400,2019,286.4002223,0,0
48201530501,2019,203.3836239,0,0
48201530502,2019,261.3657514,0,0
48201530600,2019,621.1556505,0,0
48201530701,2019,198.8449411,0,0
48201530702,2019,350.6869249,0,0
48201530800,2019,923.9175609,0,0
48201530900,2019,383.3779396,0,0
48201531000,2019,454.4592079,0,0
48201531100,2019,307.6095131,0,0
48201531200,2019,277.5156085,0,0
48201531300,2019,284.5282759,0,0
48201531400,2019,192.3576175,0,0
48201531500,2019,353.4086097,0,0
48201531600,2019,405.0764515,0,0
48201531700,2019,353.3089454,0,0
48201531800,2019,698.9547006,0,0
48201531900,2019,878.0380711,0,0
48201532003,2019,193.9451542,0,0
48201532004,2019,304.9317316,0,0
48201532101,2019,214.2068424,0,0
48201532102,2019,133.065681,0,0
48201532200,2019,400.9418298,0,0
48201532301,2019,489.6264157,0,0
48201532302,2019,806.5809062,0,0
48201532400,2019,903.7180279,0,0
48201532502,2019,563.0375943,0,0
48201532503,2019,432.8796642,0,0
48201532504,2019,550.1886108,0,0
48201532600,2019,466.6153677,0,0
48201532700,2019,378.7968185,0,0
48201532800,2019,225.2707683,0,0
48201532900,2019,341.1781949,0,0
48201533000,2019,361.428775,0,0
48201533100,2019,618.7516726,0,0
48201533200,2019,502.0756622,0,0
48201533301,2019,356.5729611,0,0
48201533302,2019,295.3962682,0,0
48201533401,2019,368.6973361,0,0
48201533402,2019,969.637219,0,0
48201533500,2019,505.431441,0,0
48201533600,2019,750.6058052,0,0
48201533701,2019,1987.78812,0,0
48201533702,2019,196.4051861,0,0
48201533802,2019,1109.184739,0,0
48201533803,2019,768.4983995,0,0
48201533804,2019,1079.34306,0,0
48201533902,2019,374.631456,0,0
48201533903,2019,302.2826422,0,0
48201533904,2019,217.1192535,0,0
48201534001,2019,828.1969944,0,0
48201534002,2019,657.1835698,0,0
48201534003,2019,246.2067769,0,0
48201534101,2019,1685.722755,0,0
48201534102,2019,968.637386,0,0
48201534201,2019,639.2326876,0,0
48201534203,2019,811.9032839,0,0
48201534204,2019,411.918151,0,0
48201534205,2019,450.3484202,0,0
48201540101,2019,1720.511884,0,1.65096E-05
48201540102,2019,2160.489875,0,0
48201540200,2019,501.0482075,0,0
48201540502,2019,498.9138395,0,0.006112345
48201540503,2019,87.62545684,0,0
48201540504,2019,133.563626,0,0.000414223
48201540601,2019,279.8460037,0,0
48201540602,2019,566.3799578,0,0
48201540700,2019,1078.74613,0,0.00512544
48201540800,2019,1977.384778,0,0
48201540901,2019,290.153607,0,0
48201540903,2019,293.8125067,0,0
48201540904,2019,474.4954075,0,0
48201541004,2019,709.3359893,0,0
48201541005,2019,320.7557976,0,0
48201541006,2019,352.7439869,0,1.221132439
48201541007,2019,809.1900826,0,0.068132779
48201541008,2019,994.3670485,0,0
48201541009,2019,392.645464,0,0
48201541100,2019,668.1157835,0,0
48201541203,2019,290.2324082,0,0
48201541204,2019,348.5078757,0,0
48201541205,2019,258.7003524,0,0
48201541206,2019,441.3362427,0,0
48201541207,2019,401.6586332,0,0
48201541301,2019,662.0265127,0,0
48201541302,2019,384.2011526,0,0
48201541401,2019,265.7758134,0,0
48201541402,2019,184.6969123,0,0
48201541403,2019,137.8431214,0,0
48201541404,2019,231.2408592,0,0
48201541500,2019,628.0644701,0,0
48201541603,2019,461.5993314,0,1.30367E-05
48201541604,2019,1438.605882,0,0
48201541701,2019,709.1789115,0,0.01135268
48201541702,2019,481.7192123,0,0.012647015
48201541703,2019,194.3076604,0,0.017371545
48201541801,2019,286.6178585,0,0
48201541802,2019,575.1366936,0,0
48201541901,2019,338.2826262,0,0
48201541902,2019,616.5570057,0,0
48201542001,2019,279.5771238,0,0
48201542002,2019,251.0171443,0,0
48201542003,2019,220.627628,0,0
48201542004,2019,259.2923142,0,0
48201542103,2019,801.5746253,0,0
48201542104,2019,401.4228497,0,0
48201542105,2019,634.0645612,0,0
48201542106,2019,588.4368411,0,0.00410873
48201542107,2019,286.6390676,0,0
48201542108,2019,396.8206605,0,0
48201542201,2019,348.5886599,0,2.120196675
48201542202,2019,2444.179104,0,777.483969
48201542203,2019,1745.466469,0,13.76897098
48201542302,2019,893.7132369,0,1.727234469
48201542303,2019,270.2349163,0,0
48201542304,2019,415.9655881,0,0
48201542305,2019,526.2974427,0,0.012654657
48201542401,2019,234.6207472,0,0
48201542402,2019,840.5213743,0,0
48201542500,2019,859.288554,0,1.351391115
48201542600,2019,821.8108054,0,1.749783273
48201542700,2019,911.9956958,0,0.012809242
48201542800,2019,1620.884247,0,262.4343171
48201542901,2019,620.6801507,0,502.0593362
48201542902,2019,787.659353,0,10665.44205
48201543004,2019,206.9475839,0,7464.659773
48201543005,2019,354.9612615,0,16302.62683
48201543006,2019,730.7818999,0,1609.293712
48201543007,2019,777.0966789,0,3601.674439
48201543008,2019,445.9867619,0,0
48201543009,2019,197.8996206,0,0.0018854
48201543010,2019,260.5344997,0,2.362024547
48201543011,2019,255.3013249,0,0.646340352
48201543100,2019,96.7277129,0,20701.38879
48201543201,2019,968.5487687,0,0
48201543202,2019,702.7761081,0,18.39798271
48201550101,2019,170.5850497,0,0
48201550102,2019,526.3136494,0,0
48201550201,2019,162.2865697,0,0
48201550202,2019,371.1897076,0,0
48201550303,2019,276.238804,0,0
48201550304,2019,355.9389918,0,0
48201550305,2019,512.3976715,0,0
48201550306,2019,454.668335,0,0
48201550307,2019,625.9203739,0,0
48201550308,2019,283.1010457,0,0
48201550403,2019,347.3307426,0,0
48201550404,2019,638.832637,0,0
48201550405,2019,844.0267772,0,0
48201550406,2019,668.1087236,0,0
48201550407,2019,594.0496242,0,0
48201550500,2019,923.939025,0,0
48201550601,2019,386.7213791,0,0
48201550602,2019,216.2433758,0,0
48201550603,2019,346.5866424,0,0
48201550700,2019,1244.315989,0,0
48201550800,2019,406.6958774,0,0
48201550901,2019,323.1314806,0,0
48201550902,2019,296.0392467,0,0
48201551000,2019,208.210822,0,0
48201551101,2019,386.3603598,0,0
48201551102,2019,588.8669408,0,0
48201551201,2019,393.4105463,0,0
48201551202,2019,310.0777304,0,0
48201551300,2019,376.5985784,0,0
48201551400,2019,1709.817982,0,0
48201551501,2019,793.6453088,0,0
48201551502,2019,1266.18831,0,0
48201551601,2019,250.5472606,0,0
48201551602,2019,316.4125713,0,0
48201551702,2019,382.3561613,0,0
48201551703,2019,571.5515264,0,0
48201551704,2019,414.8635891,0,0
48201551705,2019,407.8124743,0,0
48201551800,2019,1062.188381,0,0
48201551901,2019,77.15749878,0,0
48201551902,2019,289.0272794,0,0
48201552002,2019,323.3914994,0,0
48201552003,2019,496.7546869,0,0
48201552004,2019,324.3294894,0,0
48201552101,2019,442.0798293,0,0
48201552102,2019,600.1483564,0,0
48201552103,2019,296.2879458,0,0
48201552200,2019,2045.071963,0,1.798978267
48201552301,2019,860.8613211,0,0
48201552303,2019,235.5153788,0,0
48201552304,2019,500.6802482,0,0
48201552401,2019,508.6418782,0,0
48201552402,2019,741.4240036,0,0
48201552501,2019,516.7349045,0,0
48201552502,2019,527.8686854,0,0
48201552602,2019,1083.032493,0,0
48201552603,2019,283.8681243,0,0
48201552604,2019,291.4671122,0,0
48201552701,2019,424.6559814,0,0
48201552702,2019,556.9924737,0,0
48201552801,2019,549.5882261,0,0
48201552802,2019,444.9226511,0,0
48201552901,2019,400.6355705,0,0
48201552902,2019,600.7047705,0,0
48201553001,2019,1001.556931,0,0
48201553002,2019,702.7551956,0,0
48201553101,2019,364.2809372,0,0
48201553102,2019,290.3752275,0,0
48201553201,2019,474.5744359,0,0
48201553202,2019,403.4339797,0,0
48201553300,2019,280.1868223,0,0
48201553401,2019,723.0230252,0,0
48201553403,2019,1298.869276,0,0
48201553404,2019,380.2299239,0,0
48201553405,2019,672.3992936,0,0
48201553500,2019,654.0253373,0,0
48201553601,2019,585.6025183,0,0
48201553602,2019,388.8508653,0,0
48201553700,2019,588.9915293,0,0
48201553801,2019,759.8505215,0,0
48201553803,2019,563.7238507,0,0
48201553804,2019,575.6214156,0,0
48201553901,2019,767.5192227,0,0
48201554001,2019,547.2226136,0,0
48201554002,2019,654.805693,0,0
48201554103,2019,512.5366406,0,0
48201554104,2019,343.4767272,0,0
48201554201,2019,549.3521346,0,0
48201554202,2019,832.3883966,0,0
48201554301,2019,1110.48483,0,0
48201554302,2019,1101.879371,0,0
48201554404,2019,1101.165458,0,0
48201554405,2019,586.0164029,0,5.042218775
48201554406,2019,589.5384219,0,948.4381165
48201554407,2019,1282.576666,0,0.331229961
48201554408,2019,1647.302111,0,1.531685883
48201554409,2019,1063.609755,0,3.262558726
48201554410,2019,688.4101314,0,0
48201554501,2019,2644.043615,0,4.92574384
48201554502,2019,843.9223146,0,0
48201554600,2019,730.9867824,0,0.280213976
48201554701,2019,285.3686129,0,0
48201554702,2019,603.1959218,0,0
48201554803,2019,746.4166873,0,2766.888103
48201554804,2019,1776.278224,0,0.0114537
48201554805,2019,780.9888259,0,0
48201554806,2019,323.8772848,0,694.0219695
48201554807,2019,1179.405883,0,0.004363627
48201554808,2019,309.2393326,0,0
48201554809,2019,1272.558278,0,129.2165509
48201554902,2019,2684.50743,0,2.931191967
48201554904,2019,329.0767688,0,0
48201554905,2019,2049.981879,0,0
48201554906,2019,330.9468198,0,0
48201554907,2019,682.066457,0,0.3709265
48201554908,2019,1089.963774,0,109.9111838
48201555001,2019,411.1680256,0,0
48201555002,2019,746.4242047,0,0
48201555101,2019,706.7822518,0,0.26665828
48201555102,2019,796.8521983,0,2.070823565
48201555200,2019,1830.892523,0,2133.755502
48201555301,2019,1061.267348,0,395.9942542
48201555303,2019,1328.562726,0,2720.917683
48201555304,2019,1154.599589,0,11.22581759
48201555305,2019,1202.488262,0,671.3882336
48201555401,2019,1306.653817,0,1622.199141
48201555403,2019,1425.342981,0,12.94171627
48201555404,2019,842.9973047,0,760.1344881
48201555501,2019,1409.506257,0,8468.713529
48201555503,2019,1078.339613,0,4180.608712
48201555504,2019,550.3241214,0,63.85783137
48201555505,2019,1356.333783,0,100.9800415
48201555600,2019,645.1436376,0,12175.60614
48201555701,2019,1810.704286,0,470.6076888
48201555703,2019,636.6639251,0,95.48542567
48201555704,2019,678.5731309,0,1040.49768
48201556000,2019,323.9825578,0,31349.64897
48201556100,2019,413.9153078,0,0
48201980000,2019,1276.55644,0,0
48201980100,2019,7366.44541,0,0
48201980200,2019,96.2776395,0,0
48201980300,2019,284.7251773,0,0
48201980400,2019,292.5044408,0,0
48201980700,2019,141.802359,0,0
48291700100,2019,0.000122628,0,11900.58805
48291700200,2019,0,0,3772.333697
48291700301,2019,3.04765E-06,0,11245.84238
48291700302,2019,0.1574278,0,34931.64799
48291700303,2019,0,0,1695.014578
48291700400,2019,0,0,81076.84257
48291700500,2019,0,0,61771.00398
48291700600,2019,0,0,72025.75877
48291700700,2019,0,0,28609.22996
48291700801,2019,0,0,14253.92058
48291700802,2019,0,0,10106.94846
48291700900,2019,0,0,41256.41991
48291701000,2019,0,0,44075.56085
48291701100,2019,0,0,38213.57262
48291701200,2019,0,0,30221.18822
48291701300,2019,0,0,87079.66738
48291701400,2019,0,0,122140.6815
48339690101,2019,1610.653265,0,5566.315174
48339690102,2019,1685.748072,0,4492.437143
48339690203,2019,11.69254833,0,5112.620614
48339690204,2019,147.2314376,0,3959.316001
48339690205,2019,1015.722531,0,2417.444196
48339690206,2019,2115.131853,0,1385.566658
48339690207,2019,1359.995682,0,4277.090281
48339690300,2019,686.0070825,0,8824.100909
48339690403,2019,390.2555311,0,6208.239072
