Geo,Year,D3bpo4
48201233702,2019,79.19886377
48201233703,2019,58.61553191
48201240101,2019,21.69724981
48201240102,2019,41.4809114
48201240400,2019,60.83494543
48201240503,2019,8.764642956
48201240504,2019,17.46496869
48201240505,2019,1.448421131
48201240506,2019,10.92290817
48201240600,2019,11.9718171
48201240703,2019,7.321603495
48201240704,2019,7.691390449
48201240705,2019,9.515413344
48201240706,2019,17.26551128
48201240707,2019,14.31414133
48201240802,2019,28.67351208
48201240803,2019,12.29992988
48201240804,2019,5.502022406
48201240903,2019,17.40338798
48201240904,2019,28.01879725
48201240905,2019,5.059017812
48201240906,2019,8.986876712
48201241001,2019,5.883901951
48201241002,2019,8.313676686
48201241101,2019,26.65610759
48201241103,2019,9.143810097
48201241104,2019,14.12146843
48201241105,2019,5.766693153
48201241201,2019,4.329592124
48201241202,2019,8.287492558
48201241301,2019,115.9558999
48201241302,2019,32.98610435
48201241400,2019,31.13198726
48201241501,2019,49.81220959
48201241502,2019,7.104054458
48201241503,2019,53.37941035
48201250101,2019,32.8992834
48201250102,2019,12.99551709
48201250201,2019,32.58280692
48201250202,2019,15.15980145
48201250303,2019,16.49400253
48201250304,2019,31.09897632
48201250305,2019,32.97928804
48201250306,2019,7.072829555
48201250403,2019,5.987040659
48201250404,2019,4.9959464
48201250405,2019,30.6564937
48201250406,2019,37.03428519
48201250407,2019,12.69424314
48201250408,2019,29.00889314
48201250500,2019,92.96923808
48201250601,2019,97.56586519
48201250602,2019,43.96726574
48201250701,2019,37.30208169
48201250702,2019,83.30710468
48201250801,2019,3.336730517
48201250802,2019,5.221055331
48201250901,2019,10.27161457
48201250902,2019,10.04081491
48201251000,2019,2.618669689
48201251100,2019,30.934956
48201251200,2019,25.38858657
48201251300,2019,40.10306762
48201251401,2019,8.593360479
48201251402,2019,51.75513404
48201251501,2019,11.70802219
48201251503,2019,5.529867275
48201251504,2019,10.75172788
48201251505,2019,9.58968668
48201251600,2019,7.192387901
48201251701,2019,8.179705212
48201251702,2019,9.978409508
48201251800,2019,21.05309151
48201251902,2019,27.41049637
48201251903,2019,5.117344038
48201251904,2019,13.70663344
48201252001,2019,14.990645
48201252002,2019,40.78530458
48201252003,2019,11.97437039
48201252100,2019,18.57291696
48201252201,2019,27.17120171
48201252202,2019,180.6015395
48201252303,2019,28.58812712
48201252304,2019,26.6554988
48201252305,2019,27.53662497
48201252306,2019,7.140994093
48201252400,2019,16.35267891
48201252500,2019,114.8484498
48201252601,2019,4.960078092
48201252602,2019,78.13706226
48201252700,2019,37.1105143
48201252800,2019,39.23354627
48201252901,2019,16.99487865
48201252902,2019,9.345829547
48201253000,2019,25.33309105
48201253101,2019,10.84832807
48201253102,2019,17.17804644
48201253201,2019,14.74889335
48201253202,2019,29.65655192
48201253300,2019,11.2417764
48201253501,2019,41.21478366
48201253502,2019,6.338210452
48201253601,2019,45.16368941
48201253602,2019,44.59505253
48201253700,2019,54.3427619
48201253800,2019,29.12318278
48201253900,2019,15.29186372
48201254000,2019,53.20004881
48201254100,2019,283.2470061
48201254200,2019,312.5656055
48201254300,2019,502.3344518
48201254400,2019,535.6582687
48201254600,2019,140.6683303
48201254700,2019,37.62553823
48201254800,2019,143.4131713
48201310101,2019,1417.864492
48201310102,2019,274.362188
48201310200,2019,3383.190989
48201310300,2019,907.1594021
48201310400,2019,610.2179477
48201310500,2019,1015.28954
48201310600,2019,284.4329916
48201310700,2019,118.347393
48201310800,2019,71.48334657
48201310900,2019,207.0120707
48201311001,2019,88.73822275
48201311002,2019,147.1209156
48201311100,2019,295.5828864
48201311200,2019,111.8380526
48201311300,2019,164.9122673
48201311400,2019,149.960778
48201311501,2019,26.49215379
48201311502,2019,54.02561897
48201311600,2019,16.28001256
48201311701,2019,96.27149049
48201311702,2019,186.5316465
48201311800,2019,62.68441204
48201311900,2019,71.27251412
48201312000,2019,24.17936779
48201312200,2019,423.7846074
48201312300,2019,613.6745016
48201312400,2019,335.9357542
48201312501,2019,740.1120184
48201312502,2019,902.4367497
48201312601,2019,327.2918044
48201312602,2019,321.9808582
48201312603,2019,664.6350624
48201312700,2019,209.2642472
48201312800,2019,92.25436485
48201312901,2019,35.08627997
48201312902,2019,69.16563746
48201313000,2019,118.3080915
48201313101,2019,45.59107277
48201313102,2019,487.6772162
48201313201,2019,62.75286488
48201313202,2019,25.48155809
48201313300,2019,83.23773862
48201313400,2019,42.99799588
48201313500,2019,198.6868873
48201313600,2019,189.7487905
48201313700,2019,51.32446219
48201313801,2019,24.22577452
48201313802,2019,59.16845732
48201313901,2019,47.47389374
48201313902,2019,2.559178133
48201314001,2019,277.1610879
48201314003,2019,92.82188872
48201314004,2019,19.34218826
48201314005,2019,52.14301103
48201314301,2019,3.998823449
48201314302,2019,25.02305243
48201314401,2019,42.98677723
48201314402,2019,46.35265048
48201320100,2019,17.64608601
48201320201,2019,27.38367526
48201320202,2019,32.28551424
48201320500,2019,61.9820549
48201320601,2019,33.96465472
48201320602,2019,104.5345785
48201320700,2019,29.19001032
48201320800,2019,233.9342967
48201320901,2019,17.902146
48201320902,2019,22.06403296
48201321001,2019,20.08324484
48201321002,2019,54.88613088
48201321101,2019,22.413945
48201321102,2019,55.53172813
48201321200,2019,8.868214975
48201321301,2019,41.24548797
48201321302,2019,53.30337892
48201321401,2019,64.45460583
48201321402,2019,87.94154536
48201321500,2019,40.30481253
48201321600,2019,145.8415065
48201321700,2019,27.38008965
48201321800,2019,52.58087398
48201321900,2019,77.9270051
48201322000,2019,23.55705957
48201322100,2019,119.0699506
48201322200,2019,54.67701602
48201322600,2019,30.17805174
48201322701,2019,10.47512177
48201322702,2019,14.14601673
48201322800,2019,45.22260337
48201322900,2019,25.37303771
48201323000,2019,47.36021154
48201323100,2019,77.9219591
48201323200,2019,37.1248185
48201323300,2019,57.80022609
48201323400,2019,59.31681265
48201323500,2019,32.63252784
48201323601,2019,36.39450588
48201323602,2019,44.87067217
48201323701,2019,38.27821554
48201323702,2019,31.71384657
48201323801,2019,56.29813683
48201323802,2019,31.08558812
48201323900,2019,50.66503651
48201324000,2019,116.4418031
48201324101,2019,170.4251855
48201324102,2019,18.9284079
48201324200,2019,72.37004501
48201330101,2019,10.35262797
48201330102,2019,11.41923445
48201330200,2019,26.70891368
48201330301,2019,9.626905781
48201330302,2019,38.71434268
48201330303,2019,36.20185426
48201330400,2019,29.37853582
48201330500,2019,42.6951918
48201330600,2019,80.82271174
48201330700,2019,43.62935717
48201330801,2019,41.5483932
48201330802,2019,59.38077442
48201330901,2019,27.47371346
48201330902,2019,18.83263578
48201331100,2019,201.1679407
48201331200,2019,68.91973099
48201331300,2019,22.87104474
48201331400,2019,10.32372021
48201331501,2019,26.39928321
48201331502,2019,47.58503025
48201331602,2019,27.93922229
48201331603,2019,15.539181
48201331604,2019,6.920432125
48201331700,2019,23.61030375
48201331800,2019,40.58621463
48201331900,2019,62.64174927
48201332000,2019,208.0440499
48201332100,2019,64.32128302
48201332200,2019,75.3224814
48201332300,2019,29.9521877
48201332400,2019,87.3343367
48201332500,2019,28.27170975
48201332600,2019,61.23643646
48201332700,2019,158.4924635
48201332800,2019,143.5777921
48201332900,2019,53.3778359
48201333000,2019,96.10204739
48201333100,2019,68.0978607
48201333201,2019,28.15840281
48201333203,2019,26.50534977
48201333204,2019,7.443243091
48201333205,2019,6.108019525
48201333301,2019,56.68090171
48201333302,2019,58.91012873
48201333501,2019,24.62452226
48201333502,2019,22.13488518
48201333600,2019,34.07180257
48201333700,2019,47.52252088
48201333801,2019,25.16752231
48201333802,2019,37.65438653
48201333903,2019,124.454202
48201333904,2019,41.28049863
48201333905,2019,3.951822862
48201333906,2019,19.76193397
48201334001,2019,45.92316112
48201334002,2019,36.33234755
48201334003,2019,45.81421533
48201334101,2019,82.03965588
48201334102,2019,55.80220998
48201340101,2019,3.966164973
48201340102,2019,20.99604475
48201340201,2019,3.948963721
48201340202,2019,39.59471811
48201340203,2019,10.61918621
48201340301,2019,22.94986314
48201340302,2019,39.32868133
48201340400,2019,12.99213298
48201340501,2019,18.83533838
48201340502,2019,25.88279978
48201340600,2019,11.17359217
48201340701,2019,25.44047268
48201340702,2019,6.293585529
48201340800,2019,58.4467812
48201340900,2019,13.68867494
48201341001,2019,46.75950583
48201341002,2019,46.54399809
48201341101,2019,120.7702187
48201341102,2019,15.4614511
48201341201,2019,21.85866649
48201341203,2019,4.835920308
48201341204,2019,14.01075024
48201341302,2019,20.34809158
48201341303,2019,15.55266353
48201341304,2019,22.79437955
48201341400,2019,30.76165931
48201341501,2019,9.950071689
48201341502,2019,18.2436949
48201341600,2019,138.4834973
48201341700,2019,27.25144252
48201341800,2019,12.56304173
48201342001,2019,43.92718888
48201342002,2019,29.40866237
48201342100,2019,72.63556777
48201342200,2019,66.68713943
48201342300,2019,22.38158691
48201342400,2019,22.60831042
48201342500,2019,59.77997778
48201342700,2019,52.12637146
48201342801,2019,23.13505066
48201342802,2019,37.03859809
48201342900,2019,33.97033439
48201343000,2019,52.1150211
48201343100,2019,30.59775804
48201343200,2019,14.24828735
48201343301,2019,5.823095965
48201343302,2019,19.01595434
48201343601,2019,33.88309816
48201343602,2019,124.3364142
48201343700,2019,182.9789304
48201350101,2019,10.19492707
48201350102,2019,13.56672882
48201350103,2019,13.44848994
48201350104,2019,25.50518888
48201350201,2019,21.90675751
48201350202,2019,32.26288505
48201350300,2019,25.52676348
48201350400,2019,5.871895264
48201350500,2019,16.06174679
48201350601,2019,43.14259214
48201350603,2019,8.313280193
48201350604,2019,4.316328872
48201350700,2019,16.26626984
48201350801,2019,24.90781763
48201350803,2019,29.76217346
48201350804,2019,28.3680139
48201410101,2019,154.7102588
48201410102,2019,88.5988657
48201410201,2019,82.00499248
48201410202,2019,161.3963499
48201410300,2019,361.1807347
48201410401,2019,282.8902916
48201410402,2019,165.2392145
48201410501,2019,286.0715788
48201410502,2019,470.6123045
48201410601,2019,24.08715482
48201410602,2019,588.8426177
48201410703,2019,143.1660211
48201410704,2019,129.8111185
48201410705,2019,113.4487933
48201410706,2019,266.8047237
48201410801,2019,200.6744831
48201410802,2019,269.7687584
48201410900,2019,169.5971598
48201411001,2019,80.23575039
48201411002,2019,61.23125305
48201411003,2019,106.3282531
48201411100,2019,107.274313
48201411200,2019,24.69844981
48201411301,2019,2.53926292
48201411302,2019,0.969901249
48201411400,2019,116.0428682
48201411503,2019,114.6322896
48201411504,2019,107.548318
48201411505,2019,70.81185676
48201411506,2019,27.62932867
48201411507,2019,22.2929765
48201411600,2019,52.18482435
48201411700,2019,56.40357621
48201411801,2019,282.5885622
48201411802,2019,20.89812534
48201411901,2019,103.6217018
48201411902,2019,171.2897547
48201412000,2019,261.111355
48201412201,2019,70.41262697
48201412202,2019,137.8104095
48201412300,2019,191.7126119
48201412400,2019,97.50033384
48201412500,2019,27.9170106
48201412600,2019,117.2663401
48201412700,2019,84.6311779
48201412800,2019,115.4922983
48201412901,2019,47.73978658
48201412902,2019,30.66185056
48201413000,2019,45.81279565
48201413100,2019,34.39979738
48201413203,2019,3.197461349
48201413204,2019,2.852654715
48201413205,2019,3.997667814
48201413206,2019,5.327441111
48201413301,2019,61.54834279
48201413302,2019,19.35974156
48201420100,2019,13.80720566
48201420200,2019,43.49776829
48201420300,2019,38.31701058
48201420400,2019,61.13373915
48201420500,2019,9.591168326
48201420600,2019,29.6073661
48201420700,2019,35.63808453
48201420800,2019,71.08377609
48201420900,2019,165.2844591
48201421000,2019,151.6814197
48201421101,2019,38.57328981
48201421103,2019,3.442701263
48201421104,2019,7.839664547
48201421203,2019,6.087944896
48201421204,2019,6.172191232
48201421205,2019,5.174261478
48201421206,2019,4.275770362
48201421301,2019,5.384055372
48201421302,2019,33.85032729
48201421401,2019,13.16934698
48201421402,2019,7.518279997
48201421403,2019,30.50873727
48201421501,2019,31.1031717
48201421502,2019,24.62910669
48201421601,2019,26.06590095
48201421602,2019,70.23506801
48201421700,2019,77.55097649
48201421801,2019,20.40051081
48201421802,2019,50.66815891
48201421900,2019,46.74744651
48201422000,2019,30.19283776
48201422100,2019,54.61506757
48201422200,2019,24.93473574
48201422302,2019,8.544478548
48201422303,2019,4.713922925
48201422304,2019,6.433718402
48201422403,2019,31.06526493
48201422404,2019,5.709440018
48201422405,2019,5.090486318
48201422406,2019,15.04709937
48201422501,2019,16.97105571
48201422502,2019,20.84014438
48201422601,2019,13.02435633
48201422602,2019,43.49324424
48201422701,2019,53.07382151
48201422702,2019,48.99043412
48201422800,2019,80.55582018
48201422900,2019,63.18258363
48201423001,2019,2.453929752
48201423002,2019,14.794659
48201423100,2019,44.97198711
48201423201,2019,48.78702641
48201423203,2019,26.53156707
48201423204,2019,36.19267153
48201423301,2019,42.59464703
48201423303,2019,4.539460521
48201423304,2019,15.97125361
48201423401,2019,12.46148425
48201423402,2019,17.41902953
48201423500,2019,29.93614152
48201423600,2019,9.788611518
48201430101,2019,35.8085443
48201430102,2019,26.90602192
48201430200,2019,2.944178292
48201430300,2019,16.42248821
48201430400,2019,29.76516483
48201430500,2019,53.07341598
48201430600,2019,43.36724215
48201430700,2019,89.69711648
48201430800,2019,153.4634014
48201430900,2019,43.06335813
48201431001,2019,13.44549573
48201431002,2019,19.97135056
48201431101,2019,25.44474845
48201431102,2019,23.59333411
48201431203,2019,13.95104765
48201431204,2019,32.49388127
48201431205,2019,5.408831087
48201431206,2019,11.24491557
48201431302,2019,36.95684857
48201431303,2019,12.67619649
48201431304,2019,20.8705779
48201431401,2019,18.5762332
48201431403,2019,17.5659522
48201431404,2019,20.03630597
48201431503,2019,49.93096733
48201431504,2019,29.3937756
48201431505,2019,4.638241618
48201431506,2019,10.61892164
48201431600,2019,40.96783762
48201431701,2019,12.25684017
48201431702,2019,55.80833349
48201431801,2019,56.60934214
48201431803,2019,42.36915746
48201431804,2019,139.015037
48201431901,2019,50.61592328
48201431902,2019,132.8328312
48201432003,2019,56.73450776
48201432004,2019,92.18209187
48201432005,2019,24.78355596
48201432006,2019,18.71876677
48201432101,2019,21.24116837
48201432102,2019,36.3011683
48201432200,2019,58.97739181
48201432301,2019,15.86682367
48201432302,2019,9.291088898
48201432303,2019,20.14497423
48201432401,2019,14.64852336
48201432402,2019,6.487490476
48201432501,2019,9.32995354
48201432502,2019,7.558431466
48201432600,2019,61.90713585
48201432703,2019,35.20690727
48201432704,2019,22.07165712
48201432705,2019,7.575100213
48201432706,2019,10.76693034
48201432803,2019,16.74158377
48201432804,2019,36.35345486
48201432805,2019,65.92093794
48201432806,2019,12.53820061
48201432901,2019,19.31342983
48201432903,2019,2.743561717
48201432904,2019,7.5341521
48201433003,2019,46.03482213
48201433004,2019,37.60748886
48201433005,2019,34.21055605
48201433006,2019,4.708745375
48201433007,2019,8.952884569
48201433100,2019,12.50533874
48201433201,2019,17.32940058
48201433202,2019,18.18190467
48201433300,2019,78.36842526
48201433400,2019,40.97100049
48201433503,2019,3.708027192
48201433504,2019,48.23105531
48201433505,2019,2.270361573
48201433506,2019,1.478847251
48201433507,2019,5.753921451
48201433601,2019,13.17909157
48201433602,2019,17.82869044
48201440101,2019,27.59159826
48201440102,2019,28.76619892
48201450100,2019,8.095043362
48201450200,2019,23.18275682
48201450301,2019,8.303252833
48201450302,2019,13.06334655
48201450401,2019,6.263582042
48201450402,2019,18.61507746
48201450500,2019,25.17545124
48201450600,2019,31.92020778
48201450700,2019,51.64730797
48201450801,2019,7.348881744
48201450803,2019,8.748569863
