Geo,Year,TotEmp,RetEmp,SvcEmp
48201341101,2045,11845.52639,4107.624663,7399.048504
48201341102,2045,6161.631002,858.3227923,5053.866816
48201341201,2045,4086.888642,2138.577593,1569.598215
48201341203,2045,1878.437962,261.220268,1537.305089
48201341204,2045,5144.513734,693.8604586,4206.02558
48201341302,2045,6854.826164,820.5268343,5794.574719
48201341303,2045,1263.361603,158.8385513,1073.922744
48201341304,2045,6108.055225,518.1823982,5576.040274
48201341400,2045,1326.089487,336.372383,483.5417478
48201341501,2045,585.4745387,192.7742674,360.9036754
48201341502,2045,1303.963243,719.3647303,567.5440017
48201341600,2045,3229.471365,1347.32677,940.750328
48201341700,2045,271.4253295,48.02739616,151.4974551
48201341800,2045,700.1690964,219.6161817,432.4524051
48201342001,2045,602.665719,183.463136,413.3488558
48201342002,2045,2415.626022,1519.679264,795.628459
48201342100,2045,2984.704551,1863.590991,985.3193504
48201342200,2045,1761.31062,530.7290335,819.9785802
48201342300,2045,1430.93481,839.7514107,502.9469918
48201342400,2045,2369.837413,715.9544486,937.2882768
48201342500,2045,5957.034745,1082.735417,2333.796778
48201342700,2045,2422.346572,1009.672895,996.2935067
48201342801,2045,712.2708956,269.4510356,220.4825596
48201342802,2045,2863.394235,808.2676615,554.9253541
48201342900,2045,2596.911866,1322.120228,947.3440249
48201343000,2045,2678.227648,806.5062474,1666.398133
48201343100,2045,474.1536998,196.8299147,253.0101498
48201343200,2045,799.2158162,219.8181265,457.6074549
48201343301,2045,2691.795297,152.9369626,657.5114147
48201343302,2045,771.7901025,434.5858456,185.7435661
48201343601,2045,13233.50696,940.7181395,863.0709232
48201343602,2045,2011.806082,197.1314962,1395.837004
48201343700,2045,15895.40953,2228.59812,3330.141204
48201350101,2045,532.4064814,92.80090137,341.7235977
48201350102,2045,551.0033867,72.30660103,305.2178301
48201350103,2045,349.3550038,51.87732823,284.770596
48201350104,2045,936.2993452,148.6787151,732.7144006
48201350201,2045,348.6101152,66.66276961,252.8818433
48201350202,2045,482.4408713,111.7263679,310.9487586
48201350300,2045,447.8805955,96.35713737,260.1464351
48201350400,2045,1179.560151,629.5536247,533.3372078
48201350500,2045,4187.992401,681.5403585,3148.896351
48201350601,2045,7532.32819,6057.152507,1163.572631
48201350603,2045,567.970471,191.2602937,286.3237353
